Data Medicao;PRECIPITACAO TOTAL;PRESSAO ATMOSFERICA MEDIA ;TEMPERATURA DO PONTO DE ORVALHO ;TEMPERATURA MEDIA;UMIDADE RELATIVA DO AR;VENTO, VELOCIDADE MEDIA
17/02/2013;16,2;909,483333;16,929167;22,65;71,958333;2,191667
18/02/2013;7,4;911,358333;16,6;23,091667;69,166667;2,091667
19/02/2013;17,8;912,225;16,783333;22,625;72,291667;1,683333
20/02/2013;4,2;911,945833;17,495833;22,604167;75,041667;1,916667
21/02/2013;7,2;911,008333;16,6375;23,133333;69,291667;2,345833
22/02/2013;0;912,3;15,766667;20,895833;72,666667;2,175
23/02/2013;0;914,258333;13,866667;18,641667;74,166667;2,6875
24/02/2013;0;911,891667;15,208333;21,7625;68,5;2,2375
25/02/2013;0;909,483333;17,641667;23,825;70,291667;2,329167
26/02/2013;12,6;909,25;17,179167;20,804167;80,25;1,825
27/02/2013;5,2;911,825;15,929167;20,908333;74,458333;1,870833
28/02/2013;0;912,8;14,5;21,270833;67,541667;1,954167
01/03/2013;0;913,083333;13,8875;20,770833;66,666667;2,525
02/03/2013;0;913,516667;14,029167;20,541667;68,333333;2,316667
03/03/2013;0;913,129167;14,491667;22,941667;63,25;1,75
04/03/2013;0;911,116667;15,058333;23,9125;60,75;2,066667
05/03/2013;0;909,733333;17,3;20,954167;80,333333;2,475
06/03/2013;11,2;909,6;17,208333;21,041667;79,916667;2,033333
07/03/2013;16,8;912,941667;17,316667;20,9125;81;1,529167
08/03/2013;1,4;913,8;17,2;22,6125;73,458333;1,541667
09/03/2013;0;911,55;17,895833;21,995833;78,625;1,379167
10/03/2013;2;907,55;16,754167;22,366667;71,916667;3,854167
11/03/2013;0,8;907,420833;16,716667;21,441667;75,416667;1,55
12/03/2013;2;906,775;17,3375;22,091667;75,416667;2,4875
13/03/2013;42,2;906,729167;17,170833;20,320833;82,583333;2,35
14/03/2013;16,8;912,633333;14,979167;17,504167;85,291667;2,529167
15/03/2013;1,2;913,9125;14,670833;17,891667;81,791667;2,1375
16/03/2013;3,2;913,491667;15,254167;20,529167;72,541667;1,2375
17/03/2013;4,4;915,420833;12,1375;16,6875;74,833333;3,475
18/03/2013;0,2;916,258333;10,9625;14,754167;78,375;3,016667
19/03/2013;0,4;914,8;12,979167;15,720833;83,833333;2,879167
20/03/2013;0,6;911,4875;14,279167;16,758333;85,625;2,454167
21/03/2013;4;908,704167;14,395833;19,5875;73,666667;2,8625
22/03/2013;0;912,029167;14,308333;19,579167;73,916667;1,179167
23/03/2013;0;914,016667;13,270833;17,920833;74,541667;2,433333
24/03/2013;0;911,425;12,3;15,570833;80,958333;2,1
25/03/2013;17,8;910,629167;14,495833;18,395833;79,166667;1,9
26/03/2013;0;911,566667;15,279167;19,275;78,083333;1,629167
27/03/2013;0;910,975;13,545;null;73,5;1,185
28/03/2013;null;null;null;null;null;null
29/03/2013;1,2;916,079167;13,020833;16,125;82,25;2,358333
30/03/2013;1,8;916,75;13,066667;16,65;80;2,1625
31/03/2013;0;915,858333;14,183333;19,4625;72,958333;1,55
01/04/2013;0;914,695833;14,7125;21,491667;68,041667;1,541667
02/04/2013;0;913,2875;15,979167;19,2375;81,583333;1,770833
03/04/2013;10,8;912,704167;16,1;19,691667;80,5;1,470833
04/04/2013;0,2;909,5875;16,325;21,1875;74,791667;1,9625
05/04/2013;22,6;905,758333;14,566667;21,25;67,833333;4,1375
06/04/2013;0;909,983333;10,083333;19,0625;59,708333;0,9625
07/04/2013;0;911,7375;14,804167;19,425;75,791667;0,883333
08/04/2013;0,8;913,183333;15,066667;18,275;81,791667;1,620833
09/04/2013;0;913,483333;12,883333;17,683333;74,833333;1,679167
10/04/2013;0;913,454167;12,808333;18,004167;72,916667;1,854167
11/04/2013;0;913,05;14,333333;18,741667;76,375;2,325
12/04/2013;0;909,641667;16,570833;20,270833;80,291667;1,983333
13/04/2013;13;908,633333;15,0125;18,254167;81,708333;1,325
14/04/2013;1,2;912,05;11,529167;15,720833;77,833333;0,970833
15/04/2013;0;912,558333;7,941667;16,3;63,375;1,333333
16/04/2013;0;910,795833;6,929167;15,9375;55,916667;2,108333
17/04/2013;0;913,1125;9,570833;15,075;73,75;0,8125
18/04/2013;0;913,95;10,2375;15,483333;73,208333;0,870833
19/04/2013;0;915,066667;10,904167;16,158333;74,125;1,204167
20/04/2013;0;916,0625;9,329167;15,395833;71,291667;1,275
21/04/2013;0;916,966667;10,8625;14,708333;79,083333;1,633333
22/04/2013;0;919,025;9,8875;15,0375;72,875;2,025
23/04/2013;0,2;918,9375;11,9625;14,783333;83,833333;0,841667
24/04/2013;1,6;917,65;12,029167;16,85;75,541667;1,183333
25/04/2013;0;916,579167;10,483333;16,458333;70,5;1,066667
26/04/2013;0;915,154167;11,779167;17,533333;71,708333;1,3125
27/04/2013;0;914,645833;11,9125;16,820833;75,166667;0,8625
28/04/2013;0;914,7625;12,191667;17,541667;73,75;0,708333
29/04/2013;0;912,820833;12,658333;19,366667;70;1,1625
30/04/2013;0;912,941667;14,420833;20,970833;69,541667;0,975
01/05/2013;0;914,908333;16,508333;19,541667;83,541667;1,1125
02/05/2013;0;914,508333;15,925;20,779167;75,125;0,6125
03/05/2013;0,2;911,795833;14,745833;20,783333;72,666667;1,266667
04/05/2013;0;910,891667;13,891667;21,8875;63,041667;2,129167
05/05/2013;0;911,566667;14,354167;17,625;81,791667;1,066667
06/05/2013;8;912,470833;7,316667;13,5;70;1,15
07/05/2013;0;912,895455;3,963636;13,563636;58,545455;3,145455
08/05/2013;null;915,572222;-0,961111;null;39,5;0,905556
09/05/2013;null;916,636842;1,226316;null;42,526316;1,036842
10/05/2013;null;916,821053;3,521053;null;49,105263;1,347368
11/05/2013;0;916,25;10,6125;16,216667;73,208333;0,916667
12/05/2013;0;914,308333;12,683333;17,958333;74,333333;1,345833
13/05/2013;0;913,829167;12,608333;19,520833;66,291667;1,066667
14/05/2013;0;913,129167;12,783333;19,416667;66,833333;1,679167
15/05/2013;0;912,191667;13,245833;18,75;70,916667;1,433333
16/05/2013;11,2;912,995833;14,2125;17,579167;81,166667;2,029167
17/05/2013;5,6;917,9375;9,533333;11,35;88,75;2,4
18/05/2013;0,2;918,866667;11,175;13,629167;85,458333;1,758333
19/05/2013;0;917,15;12,920833;16,2125;81,416667;0,7875
20/05/2013;0;913,5125;14,15;18,4875;77,166667;1,533333
21/05/2013;0;911,570833;13,504167;17,770833;77,875;0,870833
22/05/2013;4,6;911,683333;13,8375;16,370833;85,291667;0,941667
23/05/2013;2;912,758333;11,054167;13,758333;84;1,666667
24/05/2013;0;913,995833;11,145833;14,4125;81,166667;1,195833
25/05/2013;0;915,304167;9,991667;14,683333;75,833333;1
26/05/2013;0;915,3875;9,841667;14,204167;76,875;1,804167
27/05/2013;4,2;911,9125;11,745833;14,25;85,208333;1,066667
28/05/2013;6;908,420833;12,908333;14,5;90,208333;1,3125
29/05/2013;12,6;905,995833;12,820833;17,029167;77,333333;2,445833
30/05/2013;11,8;910,541667;8,566667;14,858333;67,791667;2,316667
31/05/2013;0;914,390909;8,163636;12,7;75,227273;1,263636
01/06/2013;0;912,779167;11,6375;16,345833;76,041667;1,679167
02/06/2013;27,4;911,420833;13,4375;16,304167;83,541667;1,1375
03/06/2013;0;915,141667;10,8125;14,820833;78,916667;0,904167
04/06/2013;0;916,695833;9,4625;13,954167;75,666667;1,204167
05/06/2013;0,2;915,186364;7,363636;14;69,454545;0,781818
06/06/2013;0;914,716667;9,341667;15,375;69,75;1,8
07/06/2013;0;916,316667;8,133333;15,091667;66,208333;0,929167
08/06/2013;0;918,758333;10,625;14,9625;77,875;0,820833
09/06/2013;0;917,55;10,6375;15,933333;72,125;1,875
10/06/2013;0;915,704167;11,954167;17,108333;73,708333;1,05
11/06/2013;0;915,9875;13,458333;16,708333;81,375;1,075
12/06/2013;0;916,475;12,2625;16,541667;77,041667;1,008333
13/06/2013;0,2;915,7375;11,125;15,079167;79,541667;0,754167
14/06/2013;0,4;914,266667;9,458333;14,329167;76,291667;0,5625
15/06/2013;0;914,825;8,145833;12,791667;74,125;1,466667
16/06/2013;7,2;912,291667;11,695833;13,141667;91,041667;0,645833
17/06/2013;32;911,275;10,858333;14,75;78,333333;1,754167
18/06/2013;0,2;914,270833;10,2125;15,095833;74,291667;1,245833
19/06/2013;0;912,879167;11,458333;14,6625;81,083333;0,841667
20/06/2013;10,8;913,629167;10,708333;13,658333;82,416667;1,0375
21/06/2013;121;907,820833;6,416667;15,233333;57,75;1,879167
22/06/2013;36,4;909,775;3,470833;12,175;56,5;3,8875
23/06/2013;null;916,27;5,875;null;71,8;1,305
24/06/2013;6,4;916,441667;9,429167;12,5375;81,375;1,591667
25/06/2013;32,8;913,391667;7,291667;14,683333;62,541667;1,0875
26/06/2013;5,8;912,620833;9,795833;15,683333;68,916667;0,870833
27/06/2013;0;914,35;10,725;15,525;74;0,55
28/06/2013;3,6;912,65;9,033333;16,395833;65,041667;1,004167
29/06/2013;0,2;908,745833;13,320833;18,05;74,125;2,395833
30/06/2013;9;912,3875;9,5125;13,079167;79,333333;1,341667
01/07/2013;20,6;915,2;8,5375;11,154167;84;1,504167
02/07/2013;3,2;917,75;7,779167;10,7;82,375;1,675
03/07/2013;0;918,141667;10,1375;12,4875;86,125;1,3125
04/07/2013;0;919,341667;10,775;15,679167;75,333333;1,291667
05/07/2013;0;918,4125;10,670833;15,7875;73,833333;1,254167
06/07/2013;0,2;915,0625;12,55;16,995833;77;1,316667
07/07/2013;0;914,291667;12,379167;17,3875;74,291667;1,316667
08/07/2013;0;918,341667;10,795833;13,341667;84,833333;1,654167
09/07/2013;0;921,195833;9,508333;13,1;79,208333;1,495833
10/07/2013;0;920,3125;9,954167;14,2125;76,125;1,1375
11/07/2013;0;918,1375;8,941667;14,666667;69,875;1,0125
12/07/2013;0;916,833333;8,625;13,279167;75,875;1,65
13/07/2013;0,2;915,243478;8,313043;14,986957;67,347826;1,273913
14/07/2013;0;914,2;8,7625;16,1;65,375;1,333333
15/07/2013;0,2;912,970833;10,404167;15,958333;70,416667;2,233333
16/07/2013;0,2;914,808333;6,720833;12,375;72,666667;0,825
17/07/2013;null;913,825;4,565;null;55,55;1,16
18/07/2013;0;910,145833;8,041667;17,545833;55,416667;3,25
19/07/2013;5,2;911,16087;11,013043;13,434783;86,173913;1,591304
20/07/2013;11,8;906,954167;13,104167;14,704167;90,583333;1,904167
21/07/2013;64;906,3125;14,233333;16,3875;87,375;2,083333
22/07/2013;45,8;911,104545;8,913636;10,268182;91,363636;1,845455
23/07/2013;null;null;null;null;null;null
24/07/2013;null;null;null;null;null;null
25/07/2013;null;null;null;null;null;null
26/07/2013;null;null;null;null;69,461538;null
27/07/2013;0;919,395833;5,866667;11,479167;70,375;0,791667
28/07/2013;0;916,625;7,033333;12,925;72,458333;0,6125
29/07/2013;0,2;918,313636;6,545455;13,981818;64,818182;0,618182
30/07/2013;null;918,388889;3,055556;null;46,166667;0,838889
31/07/2013;null;916,265;6,04;null;55,25;1,225
01/08/2013;0;915,004167;8,070833;17,8125;57,125;1,341667
02/08/2013;0;913,65;8,979167;18,6625;58,041667;1,683333
03/08/2013;0;912,175;9,516667;20,516667;51;2,6375
04/08/2013;0;912,220833;11,85;17,379167;72,25;2,566667
05/08/2013;1,8;915,6;11,520833;13,695833;87,25;1,575
06/08/2013;0;916,679167;11,916667;15,133333;82,166667;0,8625
07/08/2013;0;914,041667;11,979167;17,2375;74,166667;1,504167
08/08/2013;0,2;910,558333;10,9625;19,008333;63,791667;1,504167
09/08/2013;0;911,070833;10,633333;19,670833;57,916667;1,704167
10/08/2013;0;910,045833;11,054167;14,3875;81,083333;3,270833
11/08/2013;null;null;null;null;64,3125;null
12/08/2013;null;null;null;null;51,588235;null
13/08/2013;0;910,491667;7,325;17,3625;54,875;1,833333
14/08/2013;12,4;915,381818;6,040909;9,036364;82,772727;2,072727
15/08/2013;null;null;null;null;71,666667;null
16/08/2013;0;918,065217;6,973913;10,804348;77,869565;1,782609
17/08/2013;1;918,779167;8,745833;10,529167;89,125;1,5375
18/08/2013;3,4;919,983333;8,2625;11,3625;81,791667;2,975
19/08/2013;0;919,220833;9,033333;12,691667;78,583333;2,4375
20/08/2013;0;918,566667;9,654167;14,15;75,666667;1,658333
21/08/2013;0;915,2125;9,133333;16,216667;67,666667;1,433333
22/08/2013;0;911,229167;8,141667;19,691667;50,916667;2,204167
23/08/2013;0;911,854167;10,095833;17,491667;63;2,0875
24/08/2013;0;914,708333;11,35;14,975;79,875;2,145833
25/08/2013;0;912,779167;11,695833;17,258333;74,625;1,458333
26/08/2013;1,6;911,791667;10,241667;11,516667;92,041667;1,945833
27/08/2013;17,6;913,533333;5,647619;null;82,142857;2,819048
28/08/2013;null;null;null;null;null;null
29/08/2013;null;null;null;null;41,923077;null
30/08/2013;null;917,226316;3,8;null;49,210526;0,810526
31/08/2013;0;914,952174;7,230435;17,434783;57,695652;0,86087
01/09/2013;0;912,841667;9,7875;18,4;62,625;0,9875
02/09/2013;7,8;910,345833;11,4;18,15;67,958333;1,695833
03/09/2013;4,4;910,320833;12,795833;16,425;80,083333;1,158333
04/09/2013;4,2;916,983333;8,491667;11,583333;82;1,954167
05/09/2013;0;919,583333;8,741667;12,020833;80,625;1,708333
06/09/2013;0;919,058333;10,6;13,883333;80,833333;1,554167
07/09/2013;0;916,741667;10,8875;15,758333;74,375;1,820833
08/09/2013;0;916,404167;10,666667;19,270833;62;1,066667
09/09/2013;0;917,666667;10,8625;19,9375;60,083333;1,133333
10/09/2013;0;918,4;9,358333;19,325;57,708333;1,229167
11/09/2013;0;916,429167;10,825;16,791667;70,666667;1,504167
12/09/2013;0;913,7875;11,279167;19,404167;64,75;1,666667
13/09/2013;0;913,570833;10,429167;21,629167;53,875;1,058333
14/09/2013;0;913,520833;8,4625;22,033333;46,666667;1,029167
15/09/2013;0;912,016667;7,9625;22,558333;41,75;1,591667
16/09/2013;0,8;908,816667;12,775;17,5875;75,875;1,266667
17/09/2013;37,6;907,125;13,804167;16,054167;86,916667;2,0625
18/09/2013;17,8;915,156522;6,895652;10,378261;79,565217;1,273913
19/09/2013;0,4;917,858333;10,158333;12,9875;83,458333;1,791667
20/09/2013;0;913,5;12,7125;15,933333;81,708333;2,079167
21/09/2013;0;907,254167;14,754167;19,629167;76,75;2,3625
22/09/2013;59,6;910,133333;13,020833;14,604167;90,291667;1,679167
23/09/2013;39,4;912,720833;12,170833;14,766667;84,833333;1,175
24/09/2013;0,2;912,308333;7,1375;13,075;69,208333;2,9
25/09/2013;null;null;null;null;61,117647;null
26/09/2013;null;916,37619;4,861905;null;65,47619;1,661905
27/09/2013;null;915,444444;5,138889;null;62,777778;2,338889
28/09/2013;0;913,7;8,204167;12,5375;76,166667;1,716667
29/09/2013;7,2;912,4;11,545833;13,520833;88;1,0125
30/09/2013;0;910,616667;12,7;15,4375;84,25;0,679167
01/10/2013;2,2;909,791667;13,333333;18,0625;76;1,908333
02/10/2013;15,8;911,895833;12,866667;16,2375;81,333333;1,508333
03/10/2013;9,4;912,225;14,291667;16;89,666667;1,645833
04/10/2013;31,4;909,541667;13,129167;18,545833;72,166667;2,041667
05/10/2013;0;911,675;7,954167;15,941667;61;2,016667
06/10/2013;0;915,608333;7,891667;13,2375;70,625;2,25
07/10/2013;0,8;919,595833;8,108333;11,729167;79,166667;2,258333
08/10/2013;1,4;919,430435;6,23913;12,530435;66,347826;2,634783
09/10/2013;0;917,604167;7,958333;14,425;67,083333;2,1875
10/10/2013;0;916,658333;10,2875;15,279167;73,416667;1,8375
11/10/2013;0;915,65;11,441667;17,05;71,083333;1,795833
12/10/2013;0;914,516667;12,504167;18,066667;72;1,8375
13/10/2013;0;912,183333;12,7;20,091667;65,625;2,395833
14/10/2013;0;911,670833;13,716667;21,508333;63,916667;1,179167
15/10/2013;1,4;914,05;13,895833;18,441667;76,041667;2,075
16/10/2013;0,4;913,8375;12,770833;15,029167;86,583333;1,941667
17/10/2013;11,8;910,295833;12,883333;15,9125;83,25;1,7625
18/10/2013;0,2;907,195833;11,6875;18,858333;68,083333;2,725
19/10/2013;0;908,220833;11,133333;19,233333;64,75;1,733333
20/10/2013;0;908,683333;11,833333;21,370833;59,666667;2,454167
21/10/2013;0;908,758333;13,916667;21,595833;64,291667;3,241667
22/10/2013;11;911,133333;13,970833;17,9125;78,083333;2,6125
23/10/2013;0;912,004167;15,629167;21,3375;72,208333;2,233333
24/10/2013;0;913,479167;16,7625;20,9375;77,5;1,3875
25/10/2013;6,6;917,004167;13,5875;16,325;84,083333;2,591667
26/10/2013;0;912,170833;14,408333;19,5;73,833333;2,304167
27/10/2013;5;908,795833;14,583333;21,091667;68,875;2,929167
28/10/2013;0;913,35;9,404167;15;70,125;2,566667
29/10/2013;0;913,258333;7,579167;14,395833;65,833333;1,820833
30/10/2013;0;912,233333;9,841667;16,6625;66,5;2,104167
31/10/2013;0;914,1125;11,791667;16,225;75,541667;2,804167
01/11/2013;0,2;915,0875;12,341667;16,420833;77,458333;2,925
02/11/2013;0;913,895833;12,883333;18,054167;72,791667;1,866667
03/11/2013;0;910,516667;16,3375;19,7625;82,875;1,795833
04/11/2013;20,2;909,008333;15,175;17,504167;86,375;1,695833
05/11/2013;0,2;913,475;9,9625;14,754167;74,333333;2,604167
06/11/2013;0,2;917,120833;10,408333;13,2875;83,125;2,883333
07/11/2013;0,6;916,2875;11,691667;14,425;84,125;2,270833
08/11/2013;0,2;912,754167;13,104167;17,716667;76,083333;1,575
09/11/2013;0;909,816667;12,795833;20,508333;64,75;1,529167
10/11/2013;0;908,179167;15,804167;23,029167;68,333333;2,066667
11/11/2013;0;905,45;17,429167;23,408333;71;2,741667
12/11/2013;3;906,054167;13,591667;22,7625;59,166667;4,533333
13/11/2013;0;914,770833;11,1625;18,966667;62,416667;2,120833
14/11/2013;0;915,545833;9,966667;17,691667;62,666667;2,454167
15/11/2013;0;912;12,2;19,679167;65,25;2,420833
16/11/2013;4;909,691667;15,6625;20,208333;76,333333;1,816667
17/11/2013;21,6;912,220833;12,329167;15;84,5;2,1625
18/11/2013;0;911,779167;13,604167;17,304167;79,5;1,9375
19/11/2013;0;911,216667;15,5;21,120833;73,125;2,308333
20/11/2013;0;911,575;17,008333;21,941667;76,375;1,775
21/11/2013;4;910,120833;16,379167;21,329167;74,25;2,116667
22/11/2013;1,2;909,2625;14,420833;17,666667;81,666667;2,308333
23/11/2013;0;911,833333;11,075;14,954167;77,833333;3,0625
24/11/2013;0,4;912,820833;13,675;16,7625;82,75;2,65
25/11/2013;8,4;913,05;15,3625;18,65;81,916667;2,066667
26/11/2013;0,2;910,3125;14,941667;18,816667;78,833333;1,7875
27/11/2013;0,8;906,425;15,275;20,275;74,625;1,375
28/11/2013;0;906,05;16,4;22,75;71,416667;2,05
29/11/2013;26,2;910,108333;16,708333;19,833333;82,916667;1,816667
30/11/2013;0,4;913,120833;15,308333;18;84,541667;2,004167
01/12/2013;0,4;913,3375;14,133333;18,004167;78,875;2,0875
02/12/2013;0;908,983333;15,370833;21,2625;70,666667;2,35
03/12/2013;1;908,1125;13,695833;22,954167;59,75;2,370833
04/12/2013;0;908,4625;13,945833;24,0625;57,333333;2,3
05/12/2013;0;907,0875;15,85;22,658333;66,666667;2,820833
06/12/2013;12,2;909,058333;14,220833;17,7375;80,541667;1,316667
07/12/2013;0;910,8875;14,883333;17,2625;86;1,441667
08/12/2013;8,2;911,129167;16,179167;20,116667;79,458333;1,475
09/12/2013;0,2;909,616667;17,1;23,5125;69,458333;2,229167
10/12/2013;0,2;908,220833;16,358333;21,8875;72,041667;1,8125
11/12/2013;0,6;909,9875;15,129167;18,245833;82,416667;2,566667
12/12/2013;2,8;911,020833;13,325;16,266667;83,333333;2,316667
13/12/2013;0,2;909,9375;12,691667;18,545833;70,708333;1,541667
14/12/2013;0;909,8875;13,391667;20,625;66,791667;1,179167
15/12/2013;3,6;909,558333;16,220833;20,95;76,25;1,2375
16/12/2013;0;909,033333;14,75;20,533333;71,375;1,991667
17/12/2013;0,4;908,95;13,158333;19,120833;70,291667;2,329167
18/12/2013;0,4;908,233333;14,695833;19,55;74,916667;2,1125
19/12/2013;0;908,641667;14,654167;19,320833;75,125;2,195833
20/12/2013;1;908;15,358333;20,170833;75,291667;2,208333
21/12/2013;0,4;908,345833;14,925;19,804167;74,958333;2,45
22/12/2013;2,6;908,766667;15,9;19,525;80,708333;2,320833
23/12/2013;1,8;908,804167;15,391667;19,883333;76,75;2,504167
24/12/2013;0;908,1625;14,658333;20,820833;70,625;1,541667
25/12/2013;0;908,929167;15,883333;23,491667;66,625;1,441667
26/12/2013;0;910,108333;16,891667;25,116667;64;1,454167
27/12/2013;0;909,833333;17,25;26,3875;61,375;1
28/12/2013;5,4;909,691667;18,770833;22,741667;79,166667;1,379167
29/12/2013;4;908,483333;17,745833;22,2125;76,833333;1,895833
30/12/2013;2,6;907,55;18,054167;23,491667;72,625;2,279167
31/12/2013;1,2;907,475;17,766667;24,808333;66,041667;2,779167
01/01/2014;0;908,2375;18,425;23,5625;73,666667;2,579167
02/01/2014;52;906,754167;18,85;24,05;74,75;2,741667
03/01/2014;1,2;908,1625;18,558333;24,070833;72;3,095833
04/01/2014;6,6;913,704167;16,458333;19;85,583333;2,35
05/01/2014;5,4;914,979167;16,083333;19,533333;81,208333;1,420833
06/01/2014;0;914,158333;16,741667;20,1125;81,375;0,966667
07/01/2014;2;912,525;15,791667;22,095833;70,041667;1,433333
08/01/2014;1;910,833333;16,7375;23,166667;70,791667;1,583333
09/01/2014;17,2;911,129167;16,545833;22,0125;73,166667;1,408333
10/01/2014;0;911,254167;14,895833;24,7875;58,625;1,458333
11/01/2014;0;912,170833;16,45;23,141667;66,458333;1,033333
12/01/2014;1,6;914,2125;16,704167;21,2625;76,083333;1,733333
13/01/2014;84,2;914,1625;16,3625;19,570833;82,916667;1,6125
14/01/2014;9,6;912,979167;15,783333;20,875;74,125;2,2875
15/01/2014;2,6;912,120833;15,620833;20,291667;75,5;2,1125
16/01/2014;34,2;911,470833;15,429167;19,629167;77,875;1,429167
17/01/2014;21,2;912,5125;15,633333;20,441667;76,083333;1,125
18/01/2014;0,2;913,625;14,583333;20,925;70,375;1,241667
19/01/2014;0;912,141667;13,5125;21,908333;63,416667;1,195833
20/01/2014;0;911,054167;13,066667;22,379167;62,958333;1,1
21/01/2014;0;910,7875;15,770833;23,5375;65,541667;1,583333
22/01/2014;4,2;911,445833;17,975;24,7375;68,208333;1,5375
23/01/2014;0;911,554167;17,141667;25,183333;62,75;1,6
24/01/2014;0;909,9875;17,791667;25,120833;65,333333;1,8875
25/01/2014;0;910,091667;17,916667;23,970833;69,708333;2,341667
26/01/2014;0;912,775;17,891667;23,275;73,5;2,2125
27/01/2014;0;914,275;17,666667;24,141667;68,875;1,4375
28/01/2014;0;913,820833;16,654167;25,595833;63,458333;1,2625
29/01/2014;0;913,670833;15,841667;25,641667;60,5;1,408333
30/01/2014;0;913,545833;14,545833;25,691667;55,083333;1,483333
